"CountryCode","SeriesCode","Year","DESCRIPTION",
"CUB","SN.ITK.DEFC.ZS","YR2011","Proportion of undernourished less than 2.5 percent.",
"CUB","SN.ITK.DEFC.ZS","YR2012","Proportion of undernourished less than 2.5 percent.",
"CUB","SN.ITK.DEFC.ZS","YR2013","Proportion of undernourished less than 2.5 percent.",
"CUB","SN.ITK.DEFC.ZS","YR2014","Proportion of undernourished less than 2.5 percent.",
"CUB","SN.ITK.DEFC.ZS","YR2015","Proportion of undernourished less than 2.5 percent.",
"CUB","SN.ITK.DEFC.ZS","YR2016","Proportion of undernourished less than 2.5 percent.",
"CUB","SN.ITK.DEFC.ZS","YR2017","Proportion of undernourished less than 2.5 percent.",
"CUB","SN.ITK.DEFC.ZS","YR2018","Proportion of undernourished less than 2.5 percent.",
"CUB","SN.ITK.DEFC.ZS","YR2019","Proportion of undernourished less than 2.5 percent.",
"CUB","SP.UWT.TFRT","YR2011","Married or in-union women ages15-49. Source: Cuba 2010-2011 Multiple Indicator Cluster Survey",
"CUB","SP.UWT.TFRT","YR2014","Married or in-union women ages15-49. Source: Cuba 2014 Multiple Indicator Cluster Survey",
"CUB","SP.UWT.TFRT","YR2019","Married or in-union women ages15-49. Source: Cuba 2019 Multiple Indicator Cluster Survey",
"CYP","IT.NET.USER.ZS","YR1990","Source: ESIS.",
"CYP","IT.NET.USER.ZS","YR1992","Source: ESIS.",
"CYP","IT.NET.USER.ZS","YR1993","Source: ESIS.",
"CYP","IT.NET.USER.ZS","YR1994","Source: ESIS.",
"CYP","IT.NET.USER.ZS","YR1995","Source: ESIS.",
"CYP","IT.NET.USER.ZS","YR1996","Source: ESIS.",
"CYP","IT.NET.USER.ZS","YR1997","Source: ESIS.",
"CYP","IT.NET.USER.ZS","YR1998","Source: ESIS.",
"CYP","IT.NET.USER.ZS","YR1999","Source: ESIS.",
"CYP","IT.NET.USER.ZS","YR2000","Source: ESIS.",
"CYP","IT.NET.USER.ZS","YR2001","Source: ESIS.",
"CYP","IT.NET.USER.ZS","YR2002","Source: ESIS. ESIS. ESIS.",
"CYP","IT.NET.USER.ZS","YR2003","Source: ITU estimate based on Eurostat.",
"CYP","IT.NET.USER.ZS","YR2004","Source: Eurostat;Note: Population age 16-74.",
"CYP","IT.NET.USER.ZS","YR2005","Source: Eurostat.;Note: Population age 16-74.",
"CYP","IT.NET.USER.ZS","YR2006","Source: Eurostat.;Note: Population age 16-74.",
"CYP","IT.NET.USER.ZS","YR2007","Source: Eurostat.;Note: Population age 16-74.",
"CYP","IT.NET.USER.ZS","YR2008","Source: Eurostat.;Note: Population age 16-74.",
"CYP","IT.NET.USER.ZS","YR2009","Source: Eurostat.;Note: Population age 16-74.",
"CYP","IT.NET.USER.ZS","YR2010","Source: Eurostat.;Note: Population age 16-74.;",
"CYP","IT.NET.USER.ZS","YR2011","Source: Eurostat.;Note: Users in the last 3 months. Age 16-74.",
"CYP","IT.NET.USER.ZS","YR2012","Source: Eurostat.;Note: Users in the last 3 months.",
"CYP","IT.NET.USER.ZS","YR2013","Source: Eurostat.;Note: Population age 16-74.",
"CYP","IT.NET.USER.ZS","YR2014","Source: Eurostat;Note: Population age 16-74.",
"CYP","IT.NET.USER.ZS","YR2015","Source: Eurostat.;Note: Population age 16-74.",
"CYP","IT.NET.USER.ZS","YR2016","Source: Statistical Service of Cyprus",
"CYP","IT.NET.USER.ZS","YR2017","Source: Statistical Service of Cyprus",
"CYP","IT.NET.USER.ZS","YR2018","Source: Statistical Service of Cyprus",
"CYP","SH.DYN.MORT","YR1971","Uncertainty bound is 33 - 43",
"CYP","SH.DYN.MORT","YR1972","Uncertainty bound is 33.1 - 37.9",
"CYP","SH.DYN.MORT","YR1973","Uncertainty bound is 31.5 - 34.6",
"CYP","SH.DYN.MORT","YR1974","Uncertainty bound is 29 - 32.1",
"CYP","SH.DYN.MORT","YR1975","Uncertainty bound is 26.5 - 29.1",
"CYP","SH.DYN.MORT","YR1976","Uncertainty bound is 23.8 - 26.2",
"CYP","SH.DYN.MORT","YR1977","Uncertainty bound is 21.2 - 23.7",
"CYP","SH.DYN.MORT","YR1978","Uncertainty bound is 18.9 - 21.8",
"CYP","SH.DYN.MORT","YR1979","Uncertainty bound is 17.8 - 20.4",
"CYP","SH.DYN.MORT","YR1980","Uncertainty bound is 17.8 - 19.7",
"CYP","SH.DYN.MORT","YR1981","Uncertainty bound is 17.4 - 19.7",
"CYP","SH.DYN.MORT","YR1982","Uncertainty bound is 16.4 - 19.1",
"CYP","SH.DYN.MORT","YR1983","Uncertainty bound is 15.4 - 17.6",
"CYP","SH.DYN.MORT","YR1984","Uncertainty bound is 14 - 15.7",
"CYP","SH.DYN.MORT","YR1985","Uncertainty bound is 12.4 - 14.1",
"CYP","SH.DYN.MORT","YR1986","Uncertainty bound is 11 - 13.1",
"CYP","SH.DYN.MORT","YR1987","Uncertainty bound is 10.4 - 12.5",
"CYP","SH.DYN.MORT","YR1988","Uncertainty bound is 10.4 - 12",
"CYP","SH.DYN.MORT","YR1989","Uncertainty bound is 10.5 - 11.9",
"CYP","SH.DYN.MORT","YR1990","Uncertainty bound is 10.6 - 12",
"CYP","SH.DYN.MORT","YR1991","Uncertainty bound is 10.4 - 12.1",
"CYP","SH.DYN.MORT","YR1992","Uncertainty bound is 10.1 - 11.6",
"CYP","SH.DYN.MORT","YR1993","Uncertainty bound is 9.6 - 10.9",
"CYP","SH.DYN.MORT","YR1994","Uncertainty bound is 9 - 10.3",
"CYP","SH.DYN.MORT","YR1995","Uncertainty bound is 8.5 - 9.7",
"CYP","SH.DYN.MORT","YR1996","Uncertainty bound is 7.9 - 9.1",
"CYP","SH.DYN.MORT","YR1997","Uncertainty bound is 7.4 - 8.6",
"CYP","SH.DYN.MORT","YR1998","Uncertainty bound is 6.9 - 8",
"CYP","SH.DYN.MORT","YR1999","Uncertainty bound is 6.4 - 7.5",
"CYP","SH.DYN.MORT","YR2000","Uncertainty bound is 6 - 7",
"CYP","SH.DYN.MORT","YR2001","Uncertainty bound is 5.5 - 6.5",
"CYP","SH.DYN.MORT","YR2002","Uncertainty bound is 5.1 - 6.1",
"CYP","SH.DYN.MORT","YR2003","Uncertainty bound is 4.7 - 5.7",
"CYP","SH.DYN.MORT","YR2004","Uncertainty bound is 4.4 - 5.3",
"CYP","SH.DYN.MORT","YR2005","Uncertainty bound is 4 - 4.9",
"CYP","SH.DYN.MORT","YR2006","Uncertainty bound is 3.7 - 4.6",
"CYP","SH.DYN.MORT","YR2007","Uncertainty bound is 3.5 - 4.4",
"CYP","SH.DYN.MORT","YR2008","Uncertainty bound is 3.3 - 4.1",
"CYP","SH.DYN.MORT","YR2009","Uncertainty bound is 3.1 - 4",
"CYP","SH.DYN.MORT","YR2010","Uncertainty bound is 3 - 3.8",
"CYP","SH.DYN.MORT","YR2011","Uncertainty bound is 2.9 - 3.7",
"CYP","SH.DYN.MORT","YR2012","Uncertainty bound is 2.8 - 3.5",
"CYP","SH.DYN.MORT","YR2013","Uncertainty bound is 2.7 - 3.4",
"CYP","SH.DYN.MORT","YR2014","Uncertainty bound is 2.6 - 3.3",
"CYP","SH.DYN.MORT","YR2015","Uncertainty bound is 2.5 - 3.3",
"CYP","SH.DYN.MORT","YR2016","Uncertainty bound is 2.5 - 3.3",
"CYP","SH.DYN.MORT","YR2017","Uncertainty bound is 2.5 - 3.3",
"CYP","SH.DYN.MORT","YR2018","Uncertainty bound is 2.4 - 3.4",
"CYP","SH.DYN.MORT","YR2019","Uncertainty bound is 2.2 - 3.6",
"CYP","SH.DYN.MORT","YR2020","Uncertainty bound is 2.1 - 3.9",
"CYP","SH.STA.OWAD.ZS","YR1975","Plausible bound is 25.8 - 38.5",
"CYP","SH.STA.OWAD.ZS","YR1976","Plausible bound is 26.9 - 39.2",
"CYP","SH.STA.OWAD.ZS","YR1977","Plausible bound is 28.2 - 40",
"CYP","SH.STA.OWAD.ZS","YR1978","Plausible bound is 29.4 - 40.8",
"CYP","SH.STA.OWAD.ZS","YR1979","Plausible bound is 30.7 - 41.7",
"CYP","SH.STA.OWAD.ZS","YR1980","Plausible bound is 32.2 - 42.6",
"CYP","SH.STA.OWAD.ZS","YR1981","Plausible bound is 33.5 - 43.5",
"CYP","SH.STA.OWAD.ZS","YR1982","Plausible bound is 34.7 - 44.4",
"CYP","SH.STA.OWAD.ZS","YR1983","Plausible bound is 36 - 45.4",
"CYP","SH.STA.OWAD.ZS","YR1984","Plausible bound is 37.1 - 46.3",
"CYP","SH.STA.OWAD.ZS","YR1985","Plausible bound is 38.3 - 47.2",
"CYP","SH.STA.OWAD.ZS","YR1986","Plausible bound is 39.3 - 48",
"CYP","SH.STA.OWAD.ZS","YR1987","Plausible bound is 40.2 - 48.8",
"CYP","SH.STA.OWAD.ZS","YR1988","Plausible bound is 41.1 - 49.5",
"CYP","SH.STA.OWAD.ZS","YR1989","Plausible bound is 41.9 - 50.3",
"CYP","SH.STA.OWAD.ZS","YR1990","Plausible bound is 42.6 - 50.9",
"CYP","SH.STA.OWAD.ZS","YR1991","Plausible bound is 43.3 - 51.6",
"CYP","SH.STA.OWAD.ZS","YR1992","Plausible bound is 43.9 - 52.1",
"CYP","SH.STA.OWAD.ZS","YR1993","Plausible bound is 44.6 - 52.7",
"CYP","SH.STA.OWAD.ZS","YR1994","Plausible bound is 45.1 - 53.2",
"CYP","SH.STA.OWAD.ZS","YR1995","Plausible bound is 45.7 - 53.8",
"CYP","SH.STA.OWAD.ZS","YR1996","Plausible bound is 46.3 - 54.3",
"CYP","SH.STA.OWAD.ZS","YR1997","Plausible bound is 46.9 - 54.8",
"CYP","SH.STA.OWAD.ZS","YR1998","Plausible bound is 47.5 - 55.2",
"CYP","SH.STA.OWAD.ZS","YR1999","Plausible bound is 48.1 - 55.7",
"CYP","SH.STA.OWAD.ZS","YR2000","Plausible bound is 48.6 - 56.2",
"CYP","SH.STA.OWAD.ZS","YR2001","Plausible bound is 49.2 - 56.7",
"CYP","SH.STA.OWAD.ZS","YR2002","Plausible bound is 49.7 - 57.1",
"CYP","SH.STA.OWAD.ZS","YR2003","Plausible bound is 50.2 - 57.6",
"CYP","SH.STA.OWAD.ZS","YR2004","Plausible bound is 50.7 - 58.1",
"CYP","SH.STA.OWAD.ZS","YR2005","Plausible bound is 51.1 - 58.6",
"CYP","SH.STA.OWAD.ZS","YR2006","Plausible bound is 51.6 - 59",
"CYP","SH.STA.OWAD.ZS","YR2007","Plausible bound is 52 - 59.5",
"CYP","SH.STA.OWAD.ZS","YR2008","Plausible bound is 52.3 - 60",
"CYP","SH.STA.OWAD.ZS","YR2009","Plausible bound is 52.7 - 60.4",
"CYP","SH.STA.OWAD.ZS","YR2010","Plausible bound is 53 - 60.9",
"CYP","SH.STA.OWAD.ZS","YR2011","Plausible bound is 53.3 - 61.4",
"CYP","SH.STA.OWAD.ZS","YR2012","Plausible bound is 53.6 - 61.9",
"CYP","SH.STA.OWAD.ZS","YR2013","Plausible bound is 53.8 - 62.4",
"CYP","SH.STA.OWAD.ZS","YR2014","Plausible bound is 54 - 62.8",
"CYP","SH.STA.OWAD.ZS","YR2015","Plausible bound is 54.1 - 63.4",
"CYP","SH.STA.OWAD.ZS","YR2016","Plausible bound is 54.3 - 63.9",
"CYP","SI.DST.FRST.20","YR2004","Based on data from EU-SILC. Estimated from unit-record income data.",
"CYP","SI.DST.FRST.20","YR2005","Based on data from EU-SILC. Estimated from unit-record income data.",
"CYP","SI.DST.FRST.20","YR2006","Based on data from EU-SILC. Estimated from unit-record income data.",
"CYP","SI.DST.FRST.20","YR2007","Based on data from EU-SILC. Estimated from unit-record income data.",
"CYP","SI.DST.FRST.20","YR2008","Based on data from EU-SILC. Estimated from unit-record income data.",
"CYP","SI.DST.FRST.20","YR2009","Based on data from EU-SILC. Estimated from unit-record income data.",
"CYP","SI.DST.FRST.20","YR2010","Based on data from EU-SILC. Estimated from unit-record income data.",
"CYP","SI.DST.FRST.20","YR2011","Based on data from EU-SILC. Estimated from unit-record income data.",
"CYP","SI.DST.FRST.20","YR2012","Based on data from EU-SILC. Estimated from unit-record income data.",
"CYP","SI.DST.FRST.20","YR2013","Based on data from EU-SILC. Estimated from unit-record income data.",
"CYP","SI.DST.FRST.20","YR2014","Based on data from EU-SILC. Estimated from unit-record income data.",
"CYP","SI.DST.FRST.20","YR2015","Based on data from EU-SILC. Estimated from unit-record income data.",
"CYP","SI.DST.FRST.20","YR2016","Based on data from EU-SILC. Estimated from unit-record income data.",
"CYP","SI.DST.FRST.20","YR2017","Based on data from EU-SILC. Estimated from unit-record income data.",
"CYP","SI.DST.FRST.20","YR2018","Based on data from EU-SILC. Estimated from unit-record income data.",
"CYP","SI.DST.FRST.20","YR2019","Based on data from EU-SILC. Estimated from unit-record income data.",
"CYP","SI.POV.GINI","YR2004","Based on data from EU-SILC. Estimated from unit-record income data.",
"CYP","SI.POV.GINI","YR2005","Based on data from EU-SILC. Estimated from unit-record income data.",
"CYP","SI.POV.GINI","YR2006","Based on data from EU-SILC. Estimated from unit-record income data.",
"CYP","SI.POV.GINI","YR2007","Based on data from EU-SILC. Estimated from unit-record income data.",
"CYP","SI.POV.GINI","YR2008","Based on data from EU-SILC. Estimated from unit-record income data.",
"CYP","SI.POV.GINI","YR2009","Based on data from EU-SILC. Estimated from unit-record income data.",
"CYP","SI.POV.GINI","YR2010","Based on data from EU-SILC. Estimated from unit-record income data.",
"CYP","SI.POV.GINI","YR2011","Based on data from EU-SILC. Estimated from unit-record income data.",
"CYP","SI.POV.GINI","YR2012","Based on data from EU-SILC. Estimated from unit-record income data.",
"CYP","SI.POV.GINI","YR2013","Based on data from EU-SILC. Estimated from unit-record income data.",
"CYP","SI.POV.GINI","YR2014","Based on data from EU-SILC. Estimated from unit-record income data.",
"CYP","SI.POV.GINI","YR2015","Based on data from EU-SILC. Estimated from unit-record income data.",
"CYP","SI.POV.GINI","YR2016","Based on data from EU-SILC. Estimated from unit-record income data.",
"CYP","SI.POV.GINI","YR2017","Based on data from EU-SILC. Estimated from unit-record income data.",
"CYP","SI.POV.GINI","YR2018","Based on data from EU-SILC. Estimated from unit-record income data.",
"CYP","SI.POV.GINI","YR2019","Based on data from EU-SILC. Estimated from unit-record income data.",
"CYP","SI.POV.NAHC","YR2004","Source: EUROSTAT, At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers), reported year is income reference year. Poverty line is relative. Government estimate.",
"CYP","SI.POV.NAHC","YR2005","Source: EUROSTAT, At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers), reported year is income reference year. Poverty line is relative. Government estimate.",
"CYP","SI.POV.NAHC","YR2006","Source: EUROSTAT, At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers), reported year is income reference year. Poverty line is relative. Government estimate.",
"CYP","SI.POV.NAHC","YR2007","Source: EUROSTAT, At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers), reported year is income reference year. Poverty line is relative. Government estimate.",
"CYP","SI.POV.NAHC","YR2008","Source: EUROSTAT, At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers), reported year is income reference year. Poverty line is relative. Government estimate.",
"CYP","SI.POV.NAHC","YR2009","Source: EUROSTAT, At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers), reported year is income reference year. Poverty line is relative. Government estimate.",
"CYP","SI.POV.NAHC","YR2010","Source: EUROSTAT, At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers), reported year is income reference year. Poverty line is relative. Government estimate.",
"CYP","SI.POV.NAHC","YR2011","Source: EUROSTAT, At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers), reported year is income reference year. Poverty line is relative. Government estimate.",
"CYP","SI.POV.NAHC","YR2012","Source: EUROSTAT, At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers), reported year is income reference year. Poverty line is relative. Government estimate.",
"CYP","SI.POV.NAHC","YR2013","Source: EUROSTAT, At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers), reported year is income reference year. Poverty line is relative. Government estimate.",
"CYP","SI.POV.NAHC","YR2014","Source: EUROSTAT, At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers), reported year is income reference year. Poverty line is relative. Government estimate.",
"CYP","SI.POV.NAHC","YR2015","Source: EUROSTAT, At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers), reported year is income reference year. Poverty line is relative. Government estimate.",
"CYP","SI.POV.NAHC","YR2016","Source: EUROSTAT, At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers), reported year is income reference year. Poverty line is relative. Government estimate.",
"CYP","SI.POV.NAHC","YR2017","Source: EUROSTAT, At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers), reported year is income reference year. Poverty line is relative. Government estimate.",
"CYP","SI.POV.NAHC","YR2018","Source: EUROSTAT, At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers), reported year is income reference year. Poverty line is relative. Government estimate.",
"CYP","SI.POV.NAHC","YR2019","Source: EUROSTAT, At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers), reported year is income reference year. Poverty line is relative. Government estimate.",
"CYP","SI.SPR.PCAP.ZG","YR2019","Estimated from income data. Growth rates are for the period of 2014-2019.",
"CYP","SN.ITK.DEFC.ZS","YR2015","Proportion of undernourished less than 2.5 percent.",
"CYP","SN.ITK.DEFC.ZS","YR2016","Proportion of undernourished less than 2.5 percent.",
"CYP","SN.ITK.DEFC.ZS","YR2017","Proportion of undernourished less than 2.5 percent.",
"CYP","SN.ITK.DEFC.ZS","YR2018","Proportion of undernourished less than 2.5 percent.",
"CYP","SN.ITK.DEFC.ZS","YR2019","Proportion of undernourished less than 2.5 percent.",
"CYP","SP.POP.65UP.TO.ZS","YR1960","Including Northern-Cyprus.",
"CYP","SP.POP.65UP.TO.ZS","YR1961","Including Northern-Cyprus.",
"CYP","SP.POP.65UP.TO.ZS","YR1962","Including Northern-Cyprus.",
"CYP","SP.POP.65UP.TO.ZS","YR1963","Including Northern-Cyprus.",
"CYP","SP.POP.65UP.TO.ZS","YR1964","Including Northern-Cyprus.",
"CYP","SP.POP.65UP.TO.ZS","YR1965","Including Northern-Cyprus.",
"CYP","SP.POP.65UP.TO.ZS","YR1966","Including Northern-Cyprus.",
"CYP","SP.POP.65UP.TO.ZS","YR1967","Including Northern-Cyprus.",
"CYP","SP.POP.65UP.TO.ZS","YR1968","Including Northern-Cyprus.",
"CYP","SP.POP.65UP.TO.ZS","YR1969","Including Northern-Cyprus.",
"CYP","SP.POP.65UP.TO.ZS","YR1970","Including Northern-Cyprus.",
"CYP","SP.POP.65UP.TO.ZS","YR1971","Including Northern-Cyprus.",
"CYP","SP.POP.65UP.TO.ZS","YR1972","Including Northern-Cyprus.",
"CYP","SP.POP.65UP.TO.ZS","YR1973","Including Northern-Cyprus.",
"CYP","SP.POP.65UP.TO.ZS","YR1974","Including Northern-Cyprus.",
"CYP","SP.POP.65UP.TO.ZS","YR1975","Including Northern-Cyprus.",
"CYP","SP.POP.65UP.TO.ZS","YR1976","Including Northern-Cyprus.",
"CYP","SP.POP.65UP.TO.ZS","YR1977","Including Northern-Cyprus.",
"CYP","SP.POP.65UP.TO.ZS","YR1978","Including Northern-Cyprus.",
"CYP","SP.POP.65UP.TO.ZS","YR1979","Including Northern-Cyprus.",
"CYP","SP.POP.65UP.TO.ZS","YR1980","Including Northern-Cyprus.",
"CYP","SP.POP.65UP.TO.ZS","YR1981","Including Northern-Cyprus.",
"CYP","SP.POP.65UP.TO.ZS","YR1982","Including Northern-Cyprus.",
"CYP","SP.POP.65UP.TO.ZS","YR1983","Including Northern-Cyprus.",
"CYP","SP.POP.65UP.TO.ZS","YR1984","Including Northern-Cyprus.",
"CYP","SP.POP.65UP.TO.ZS","YR1985","Including Northern-Cyprus.",
"CYP","SP.POP.65UP.TO.ZS","YR1986","Including Northern-Cyprus.",
"CYP","SP.POP.65UP.TO.ZS","YR1987","Including Northern-Cyprus.",
"CYP","SP.POP.65UP.TO.ZS","YR1988","Including Northern-Cyprus.",
"CYP","SP.POP.65UP.TO.ZS","YR1989","Including Northern-Cyprus.",
"CYP","SP.POP.65UP.TO.ZS","YR1990","Including Northern-Cyprus.",
"CYP","SP.POP.65UP.TO.ZS","YR1991","Including Northern-Cyprus.",
"CYP","SP.POP.65UP.TO.ZS","YR1992","Including Northern-Cyprus.",
"CYP","SP.POP.65UP.TO.ZS","YR1993","Including Northern-Cyprus.",
"CYP","SP.POP.65UP.TO.ZS","YR1994","Including Northern-Cyprus.",
"CYP","SP.POP.65UP.TO.ZS","YR1995","Including Northern-Cyprus.",
"CYP","SP.POP.65UP.TO.ZS","YR1996","Including Northern-Cyprus.",
"CYP","SP.POP.65UP.TO.ZS","YR1997","Including Northern-Cyprus.",
"CYP","SP.POP.65UP.TO.ZS","YR1998","Including Northern-Cyprus.",
"CYP","SP.POP.65UP.TO.ZS","YR1999","Including Northern-Cyprus.",
"CYP","SP.POP.65UP.TO.ZS","YR2000","Including Northern-Cyprus.",
